-0.875947,0,0
-0.9018526,0,0
-0.9018526,0,0
-0.9469474,0,0
-0.9469474,0,0
-1,0,0
-1,0,0
-1,0,0
-1,0,0
-1,0,0
-1,0,0
-1,0,0
-1,0,0
-1,0,0
-1,0,0
-1,0,0
-1,0,0
-1,0,0
-1,0,0
-1,0,0
-1,0,0
-1,0,0
-1,0,0
-1,0,0
-1,0,0
-1,0,0
-1,0,0
-1,0,0
-1,0,0
-1,0,0
-1,0,0
-1,0,0
-1,0,0
-1,0,0
-1,0,0
-1,0,0
-1,0,0
-1,0,0
-1,0,0
-0.9762105,0,0
-0.9762105,0,0
-0.9762105,0,0
-0.9762105,0,0
-0.9762105,0,0
-0.9762105,0,0
-0.9762105,0,0
-0.9762105,0,0
-0.9762105,0,0
-0.9762105,0,0
-1,0,0
-1,0,0
-1,0,0
-1,0,0
-1,0,0
-1,0,0
-1,0,0
-1,0,0
-1,0,0
-1,0,0
-1,0,0
-1,0,0
-1,0,0
-1,0,0
-1,0,0
-1,0,0
-1,0,0
-1,0,0
-0.802442,0,0
-0.802442,0,0
-0.376631,0,0
-0.376631,0,0.00110911
-0.033568,0,0.00144757
-0.033568,0,0.00144757
0,0,0.00147885
0,0,0.00147885
0,0,0.00162667
0,0,0.00131152
0,0,0.00131152
0,0,0
0,0,0.00363923
0,0,0.00363923
0,0,0.00306818
0,0,0.00242849
0,0,0
0,0,0
0,0,0.00147613
0,0,0.00143164
0,0,0.00143164
0,0,0.00110984
0,0,0.00110984
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0.0145632
1,0,0.0145632
1,0,0.0386559
1,0,0.0386559
1,0,0.0690303
1,0,0.139101
1,0,0.139101
1,0,0.240468
1,0,0.240468
1,0,0.430116
1,0,0.600188
1,0,0.600188
0.963,0,0.823271
0.5,0,0.823271
0.383,0,1.16425
0.383,0,1.16425
0.0613684,0,1.54947
0.0613684,0,1.54947
0.0154737,0,1.89994
0.0154737,0,2.24481
0.0154737,0,2.24481
0.0363158,0,2.65435
0.0405264,0,3.06921
0.0405264,0,3.06921
0.0663895,0,3.50587
0.0898,0,3.96176
0.0898,0,3.96176
0.103158,0,4.43284
0.103158,0,4.43284
0.103158,0,4.91776
0.110663,0,5.40671
0.110663,0,5.40671
0.211737,0,5.88263
0.349579,0,6.35364
0.349579,0,6.35364
0.470695,0,6.75588
0.527968,0,7.18074
0.527968,0,7.18074
0.578105,0,7.6953
0.578105,0,7.6953
0.598684,0,8.13355
0.598684,0,8.13355
0.615105,0,8.7144
0.615105,0,9.12806
0.615105,0,9.12806
0.615105,0,9.59245
0.615105,0,10.0585
0.615105,0,10.0585
0.615105,0,10.689
0.615105,0,10.689
0.615105,0,11.0025
0.615105,0,11.0025
0.615105,0,11.3892
0.615105,0,11.7094
0.615105,0,11.7094
0.615105,0,12.0114
0.623369,0,12.0114
0.623369,0,12.3138
0.637326,0,12.6233
